Energy_DPMD (eV),x,y,z
-45580.30365,5.7,6.6,9.5
-45580.47186,5.9,12.3,9.5
-45580.20679,6.2,5.6,10.6
-45580.40438,6.5,12.0,9.5
-45580.26575,6.7,5.7,10.5
-45579.94018,6.7,9.4,9.5
-45579.96897,7.4,12.4,9.5
-45580.1207,8.2,9.3,9.5
-45580.40665,8.7,9.2,9.6
-45579.91702,4.5,9.4,9.6
-45580.11573,5.4,12.2,9.6
-45580.02191,5.6,8.8,9.6
-45579.98375,6.2,9.5,9.6
-45580.23186,6.8,12.1,9.6
-45580.03178,3.9,8.1,10.1
-45580.36925,3.9,8.9,9.6
-45580.28011,4.7,4.8,10.1
-45580.84065,5.0,5.9,9.7
-45581.15536,5.4,5.4,10.1
-45581.39862,6.1,5.7,10.1
-45580.02585,6.2,8.3,10.1
-45580.93235,6.3,5.6,8.8
-45581.74073,6.8,4.9,10.1
-45580.1086,8.1,9.2,9.2
-45580.08537,8.3,9.3,9.7
-45582.52836,5.1,5.4,8.8
-45581.84037,5.5,5.9,9.2
-45580.11221,5.6,6.6,9.7
-45580.25305,5.8,12.3,9.7
-45579.93341,6.6,9.4,9.7
-45580.43745,6.9,6.4,9.2
-45580.02733,7.0,8.8,9.2
-45580.1222,7.4,12.8,9.2
-45580.51682,3.5,8.8,9.7
-45580.52836,3.6,9.7,9.2
-45580.61822,5.9,13.1,9.2
-45580.25549,6.4,12.0,9.7
-45580.5953,6.5,13.2,9.2
-45580.00682,7.8,6.0,9.2
-45580.04971,7.9,5.3,10.1
-45580.11386,8.7,8.4,10.1
-45580.06645,5.8,8.6,9.6
-45580.22509,3.5,10.3,9.7
-45580.49108,3.7,8.7,9.6
-45580.8282,5.9,12.5,8.8
-45580.0487,6.4,11.5,9.7
-45579.91468,6.5,7.6,10.5
-45581.16851,7.8,5.5,9.2
-45579.94488,7.9,5.8,10.1
-45579.97955,8.4,4.8,9.2
-45580.30631,8.7,9.9,9.6
-45580.26098,9.0,8.0,9.7
-45580.87994,3.4,9.0,8.8
-45580.68922,5.1,6.1,8.8
-45583.53358,5.5,5.2,9.2
-45580.06889,6.1,8.4,9.7
-45579.98564,6.3,8.5,9.2
-45580.59309,3.3,8.6,9.7
-45580.52133,4.3,5.1,9.1
-45579.99673,4.4,8.4,9.2
-45581.30242,4.6,5.0,9.2
-45581.51265,5.0,5.2,9.7
-45580.00068,5.1,8.7,9.2
-45580.4649,5.4,6.1,10.1
-45580.10722,6.2,6.8,10.1
-45580.39841,6.5,6.3,10.2
-45580.53937,6.8,6.2,10.1
-45583.719,6.9,5.1,9.2
-45579.97985,8.3,9.8,9.7
-45580.13223,9.2,9.6,10.1
-45580.41666,3.6,8.7,9.8
-45580.03452,4.9,8.5,9.1
-45583.72794,5.8,5.3,9.1
-45580.70263,5.9,6.0,10.2
-45579.91387,6.7,6.9,10.2
-45580.63637,7.1,7.5,8.7
-45580.1705,8.6,9.9,9.8
-45580.10132,9.1,8.8,10.2
-45579.93979,3.4,7.5,10.2
-45580.04169,3.9,9.1,8.7
-45580.08732,5.9,8.6,9.8
-45580.89779,6.1,12.7,8.7
-45584.19409,6.4,5.0,9.1
-45580.21701,7.4,5.9,10.2
-45580.07341,8.7,9.4,8.7
-45579.92836,3.2,10.8,9.8
-45580.11788,3.8,10.2,9.8
-45580.14839,5.0,12.8,8.7
-45580.45227,5.4,12.4,8.7
-45582.23841,7.5,5.4,9.1
-45580.16319,8.0,5.7,9.1
-45579.91277,8.2,5.6,9.8
-45579.95592,8.3,8.3,9.1
-45580.78204,3.2,8.6,9.5
-45580.18379,3.4,10.3,9.5
-45582.20111,5.1,5.2,9.5
-45579.95473,6.0,8.4,9.5
-45580.09087,6.5,11.5,9.5
-45580.15195,9.1,8.0,9.5
-45580.17098,3.9,8.5,9.3
-45581.40782,4.7,5.2,9.3
-45581.11395,5.1,5.0,10.0
-45583.35702,5.4,5.0,9.3
-45580.04228,5.5,6.3,10.4
-45579.9166,6.3,7.4,10.4
-45580.18543,6.9,6.0,10.4
-45579.9386,6.9,8.6,10.0
-45580.86936,3.5,9.2,8.9
-45580.04972,5.0,6.3,8.9
-45579.91535,5.6,8.4,9.3
-45580.22432,6.6,11.6,9.3
-45583.54323,6.8,5.3,9.3
-45579.98742,8.3,8.9,8.9
-45580.10091,3.4,10.1,10.0
-45580.0678,5.8,11.9,8.9
-45580.12915,6.3,9.1,9.0
-45580.86868,6.4,12.4,8.9
-45580.06937,6.6,9.0,8.9
-45580.70816,6.9,12.5,9.0
-45580.57068,7.1,12.7,8.9
-45581.07122,7.2,5.6,10.0
-45581.12187,7.9,4.9,9.3
-45580.26711,9.1,8.2,10.0
-45580.55303,3.8,9.3,9.0
-45580.07216,3.9,10.0,9.9
-45579.98332,5.7,9.2,9.0
-45580.01322,6.1,11.6,9.9
-45580.30959,6.3,11.7,9.4
-45582.42164,7.4,4.8,9.4
-45580.41879,7.7,5.7,9.9
-45580.62292,3.4,8.4,9.4
-45580.10901,4.1,8.7,9.4
-45580.10633,4.2,5.3,9.4
-45583.81819,5.9,5.1,9.4
-45580.07849,6.4,8.7,9.9
-45583.7825,6.5,5.2,9.4
-45580.3815,8.6,8.8,9.0
-45579.9569,8.7,10.5,9.9
-45579.94652,9.0,9.4,10.3
-45580.5519,9.1,9.9,9.4
-45579.97652,4.3,8.6,9.9
-45580.58951,5.6,12.2,9.1
-45580.28088,5.8,6.2,10.3
-45580.16529,6.0,12.0,9.8
-45580.4343,6.4,6.1,10.3
-45580.42099,7.5,7.8,8.7
-45580.0619,8.3,5.1,8.7
-45580.99724,3.3,8.9,9.1
-45580.25885,3.8,9.6,9.8
-45580.03061,5.4,8.8,9.1
-45580.66098,6.1,13.2,9.1
-45580.71968,6.2,12.1,9.1
-45580.10709,7.6,6.1,9.8
-45581.78296,7.7,5.2,8.7
-45580.24518,8.9,8.5,8.7
-45582.29267,5.2,5.5,8.7
-45580.0409,5.7,13.0,9.8
-45581.06386,6.5,5.7,10.2
-45583.08545,6.6,4.8,8.7
-45580.97322,7.0,5.4,10.2
-45580.2508,7.3,12.5,9.1
-45580.43036,8.5,9.2,9.1
-45579.96096,4.1,8.2,10.2
-45582.32259,4.9,4.9,8.7
-45581.34982,5.3,5.8,9.8
-45580.46971,6.7,6.5,9.8
-45580.21862,7.0,12.2,9.5
-45581.6824,7.1,5.9,9.1
-45579.93028,7.3,5.3,10.6
-45580.61325,3.4,9.7,9.5
-45580.24147,4.1,9.4,9.5
-45580.07734,5.3,13.1,9.5
-45580.15575,5.6,5.4,10.6
-45582.14683,5.7,5.9,9.5
-45580.50911,6.2,4.9,10.6
-45580.85225,6.3,6.4,9.5
-45580.30326,6.7,13.2,9.5
-45581.21396,7.2,6.0,9.5
-45580.3079,3.9,9.6,9.6
-45580.7369,4.4,4.8,8.8
-45580.09087,4.7,5.7,10.1
-45581.56467,5.2,5.8,9.6
-45580.11644,5.3,5.5,10.5
-45580.18397,5.6,13.0,9.6
-45580.34032,6.1,12.0,9.6
-45580.52406,6.6,6.5,9.6
-45580.6674,6.7,4.8,10.5
-45579.94379,7.3,12.9,9.6
-45580.00573,8.9,10.0,10.1
-45580.18848,5.5,6.6,9.2
-45581.79937,5.6,5.9,9.7
-45582.82118,5.7,5.4,8.8
-45582.06941,6.1,4.8,10.1
-45580.97777,6.2,6.4,9.7
-45583.62622,6.3,4.9,8.8
-45581.28132,6.8,5.6,10.1
-45580.70498,8.8,9.3,9.2
-45579.98467,9.2,10.2,10.1
-45579.91964,3.3,7.2,9.7
-45580.44938,3.5,9.7,9.7
-45580.7527,3.6,8.8,9.2
-45580.1957,4.0,9.4,9.7
-45580.14463,6.6,13.2,9.7
-45580.45693,7.0,13.0,9.2
-45580.92862,7.3,6.0,9.7
-45581.63527,4.8,5.5,9.0
-45580.28774,5.3,12.3,9.2
-45580.24439,5.9,8.9,9.2
-45580.08784,6.5,6.6,9.4
-45579.99198,6.5,9.4,9.2
-45581.57531,6.6,5.9,9.9
-45580.54147,6.7,12.0,9.2
-45580.44586,7.0,6.5,9.4
-45580.04898,7.1,12.2,9.7
-45583.01034,7.2,5.3,8.8
-45580.69609,9.1,8.7,8.8
-45579.97417,3.5,6.5,9.9
-45580.53061,4.9,5.8,9.9
-45579.9191,5.2,6.4,9.9
-45583.42766,5.3,4.9,9.0
-45580.81054,5.8,5.6,10.3
-45580.02477,6.2,13.1,9.9
-45583.3309,6.7,5.4,9.0
-45580.84702,7.1,4.8,10.3
-45579.9506,7.2,11.9,9.4
-45579.92465,7.8,9.3,9.4
-45580.33781,8.4,9.0,9.4
-45580.81796,3.2,9.5,9.4
-45580.07167,5.2,12.1,9.3
-45580.36473,5.7,12.0,9.4
-45580.5086,6.0,13.0,9.4
-45580.11377,6.1,12.2,9.9
-45580.65491,6.3,12.3,9.4
-45580.26335,6.4,8.8,9.3
-45580.08062,6.9,8.9,9.4
-45582.26908,7.6,5.0,9.0
-45580.08125,8.1,8.7,9.0
-45580.34252,8.2,5.3,9.0
-45580.0669,9.2,6.8,9.9
-45580.62892,3.7,9.4,9.3
-45580.06942,4.1,8.8,10.0
-45580.64362,6.6,12.2,9.3
-45580.27154,7.1,13.2,9.3
-45580.37036,7.2,6.2,10.0
-45583.09927,7.3,5.1,8.9
-45580.0864,9.1,7.6,10.0
-45580.05247,3.2,7.0,10.0
-45580.07863,4.3,8.9,9.3
-45580.33278,5.5,5.7,10.4
-45583.69392,5.6,4.8,8.9
-45580.77811,6.0,5.4,10.4
-45580.76238,8.9,9.1,9.3
-45579.9958,3.3,8.3,8.9
-45580.8318,4.5,5.4,8.9
-45581.64924,5.0,5.7,8.9
-45582.06304,5.7,5.0,10.0
-45580.05096,5.7,5.3,10.7
-45580.32465,5.7,6.5,10.0
-45580.02627,6.0,8.7,10.0
-45583.96239,6.1,5.2,9.3
-45582.04193,6.1,5.9,9.3
-45582.276,6.2,5.5,8.9
-45580.16173,6.2,8.6,9.3
-45580.24258,6.3,5.0,10.7
-45582.1756,6.3,5.3,10.0
-45581.57646,6.3,5.8,10.0
-45580.05919,6.8,6.7,9.3
-45580.9044,9.2,9.3,9.3
-45580.68178,9.2,9.8,9.3
-45580.3351,3.2,8.5,10.0
-45579.96269,4.4,5.2,10.0
-45579.95933,4.5,8.7,9.3
-45580.05619,4.9,12.9,8.9
-45579.93496,5.0,8.4,9.3
-45580.89946,5.8,12.6,8.9
-45580.24139,6.0,6.1,10.4
-45581.45268,7.2,4.9,10.0
-45579.99257,7.7,13.2,8.9
-45580.68841,7.9,5.6,9.3
-45579.98545,3.3,9.3,10.3
-45580.21942,4.0,9.0,8.9
-45580.89512,6.3,12.9,9.0
-45579.93519,6.5,11.6,10.0
-45580.92258,6.6,12.8,8.9
-45579.93927,6.8,11.7,9.9
-45580.40087,9.2,8.3,9.9
-45580.47721,3.2,10.0,9.4
-45580.64691,5.5,12.7,9.0
-45580.91424,6.0,12.4,9.0
-45581.72485,7.4,5.7,9.4
-45580.71438,7.7,4.8,9.9
-45580.266,8.9,8.1,9.9
-45580.30296,3.7,8.4,9.9
-45580.86145,4.9,5.3,9.9
-45580.79031,5.3,6.2,9.0
-45580.11573,6.7,6.1,9.0
-45580.06873,7.1,6.3,10.3
-45580.37335,8.1,5.4,9.4
-45580.47637,4.8,6.0,9.0
-45581.5173,5.2,5.1,9.9
-45580.01633,5.8,8.5,9.9
-45580.07949,6.1,11.5,9.6
-45579.95557,6.6,5.1,10.8
-45582.46021,6.6,5.2,9.9
-45580.10597,6.7,8.7,9.4
-45583.32287,7.0,5.0,9.4
-45581.03609,7.7,5.4,9.6
-45579.92559,8.5,8.8,10.3
-45580.39522,8.9,8.3,9.6
-45580.46551,9.2,8.1,9.6
-45580.11039,3.7,9.0,10.1
-45581.51565,4.9,5.1,9.6
-45582.15859,5.2,5.3,9.6
-45579.959,5.3,6.0,10.5
-45580.50663,5.3,12.9,8.8
-45580.07392,5.8,11.7,9.7
-45580.0412,6.4,8.4,9.6
-45583.42737,6.6,5.0,9.6
-45580.01987,6.7,6.3,10.5
-45581.46372,7.2,5.8,8.8
-45579.97104,8.3,4.9,9.6
-45580.31666,3.3,7.9,9.7
-45580.35952,3.8,8.6,9.2
-45579.99226,4.0,10.1,9.7
-45580.44095,4.5,5.0,9.7
-45582.75248,5.6,5.2,9.7
-45580.59521,6.1,6.3,10.1
-45580.96044,6.5,12.7,8.8
-45580.57663,7.0,12.4,8.8
-45581.69324,7.3,5.5,9.7
-45580.0371,7.6,13.0,8.8
-45580.23811,8.8,9.8,9.2
-45580.20544,9.2,8.9,10.1
-45580.79223,3.5,8.7,9.1
-45579.97672,3.6,7.8,9.8
-45580.11796,4.0,8.4,9.1
-45580.89353,4.8,5.1,9.8
-45580.09406,5.2,8.6,9.1
-45581.87914,5.3,5.3,9.8
-45580.10537,5.7,8.7,9.2
-45584.15529,6.0,5.0,9.2
-45583.27375,6.2,5.1,9.7
-45580.03211,6.5,8.4,9.8
-45582.78733,6.7,5.0,9.8
-45580.35485,7.0,6.1,10.2
-45583.38274,7.1,5.2,9.1
-45580.3108,7.3,13.1,8.7
-45579.91311,8.4,9.4,10.2
-45580.08694,8.9,9.5,10.1
-45580.00331,9.1,9.7,10.2
-45580.72034,5.2,6.0,8.7
-45580.72777,6.8,12.6,8.7
-45580.93625,7.6,5.4,9.8
-45579.96596,8.2,4.9,9.8
-45580.32975,8.8,8.3,9.8
-45580.10864,3.2,9.1,10.2
-45580.75971,5.6,12.8,8.7
-45580.00797,6.0,11.5,9.8
-45579.9535,6.2,11.4,9.1
-45583.75021,6.3,5.1,9.5
-45580.46663,7.7,5.9,8.7
-45580.97108,8.0,4.8,9.1
-45580.01856,3.2,7.9,9.5
-45580.46733,4.4,5.0,9.5
-45579.94361,5.6,6.1,10.6
-45583.36817,5.7,5.2,9.5
-45581.04115,5.7,6.1,9.2
-45580.21154,5.9,11.7,9.5
-45581.19309,6.1,6.3,9.7
-45579.97283,6.2,6.2,10.6
-45580.27618,6.3,6.2,9.2
-45582.33215,7.2,5.5,9.5
-45580.59372,9.2,8.9,9.7
-45580.10292,3.3,7.9,10.1
-45580.33374,3.8,8.6,8.8
-45580.35261,4.1,9.2,9.2
-45580.01142,4.3,9.3,9.7
-45579.99201,4.5,5.0,10.1
-45580.32812,5.3,12.9,9.2
-45581.53021,5.6,5.2,10.1
-45579.93925,5.7,8.7,8.8
-45583.77427,6.0,5.0,8.8
-45581.97055,6.2,5.1,10.1
-45579.95343,6.8,8.5,10.1
-45579.95921,7.6,13.0,9.2
-45580.43876,8.9,9.5,9.7
-45580.41028,3.7,9.0,9.7
-45579.95814,5.2,12.5,9.7
-45580.00459,5.8,9.1,9.7
-45580.04391,6.4,9.2,9.7
-45580.80077,6.5,12.7,9.2
-45580.14049,6.6,11.8,9.7
-45580.49353,7.0,12.4,9.2
-45580.0144,7.1,12.8,9.7
-45581.92183,7.2,5.8,9.2
-45580.78226,7.3,5.5,10.1
-45580.02804,8.5,8.2,10.1
-45580.66761,3.3,9.1,9.6
-45579.93458,5.4,9.0,9.6
-45580.26027,5.6,12.4,9.6
-45580.30656,6.2,11.9,9.6
-45579.91758,6.8,9.3,9.6
-45580.36014,7.0,5.2,10.5
-45581.04205,7.1,6.1,9.6
-45579.99504,7.3,12.3,9.6
-45580.26815,8.5,9.4,9.6
-45580.5201,9.0,9.7,9.6
-45579.91282,9.2,6.7,9.6
-45580.59935,3.6,9.0,9.5
-45580.1792,4.2,9.3,9.5
-45580.14731,5.3,12.5,9.5
-45580.12292,5.9,9.1,9.5
-45580.47806,6.1,5.0,10.6
-45580.09299,6.5,9.2,9.5
-45580.22737,6.7,11.8,9.5
-45580.2423,7.0,12.8,9.5
-45580.13338,5.7,12.4,9.8
-45581.11345,6.0,6.3,9.5
-45580.16269,6.3,11.9,9.8
-45580.74433,6.8,12.6,9.1
-45580.25091,7.6,5.4,10.2
-45580.86465,8.0,4.8,8.7
-45580.03669,8.8,8.3,10.2
-45580.50423,8.8,9.5,9.5
-45580.48569,3.2,9.1,9.8
-45580.35464,4.9,6.2,9.1
-45580.83285,5.3,5.3,10.2
-45580.65133,5.6,12.8,9.1
-45579.91169,5.9,7.9,10.2
-45580.37961,6.1,11.8,9.1
-45579.98496,6.5,8.4,10.2
-45581.48473,6.7,5.0,10.2
-45583.17253,7.1,5.2,8.7
-45579.94644,7.2,12.3,9.8
-45580.55689,7.7,5.9,9.1
-45580.11305,8.4,9.4,9.8
-45580.3958,9.1,9.7,9.8
-45580.49246,3.5,8.7,8.7
-45579.96761,3.6,7.8,10.2
-45579.95894,4.2,8.5,10.2
-45580.23724,4.8,5.1,10.2
-45579.92669,4.9,12.9,9.3
-45581.36045,5.2,6.0,9.1
-45581.05764,7.0,6.1,9.8
-45580.25188,7.3,13.1,9.1
-45580.00503,4.2,9.1,10.0
-45580.64805,5.8,12.6,9.3
-45579.9468,6.5,9.0,10.0
-45579.97236,6.7,12.4,10.0
-45580.48676,7.2,4.9,10.4
-45580.61687,7.9,5.6,8.9
-45580.19625,3.6,9.2,10.0
-45580.42549,4.0,9.0,9.3
-45583.75006,6.1,5.2,8.9
-45580.87892,6.3,5.3,10.4
-45580.63113,6.6,12.8,9.3
-45580.45597,7.3,6.4,9.3
-45580.20818,8.8,8.9,10.0
-45579.92386,9.1,6.5,10.0
-45579.93064,3.2,8.5,10.4
-45580.83763,5.6,6.3,9.3
-45580.84596,5.7,5.0,10.4
-45581.05981,6.0,6.1,10.0
-45581.6197,6.2,6.0,9.3
-45580.00432,6.2,8.6,8.9
-45580.42666,9.2,9.8,8.9
-45580.05808,3.5,7.6,9.9
-45579.95518,3.7,8.4,10.3
-45580.26,4.8,6.0,9.4
-45580.01603,4.8,8.6,9.0
-45580.15213,4.9,5.3,10.3
-45580.88135,5.3,6.2,9.4
-45579.92354,5.8,8.5,10.3
-45581.14265,6.6,5.2,10.3
-45581.49556,6.7,6.1,9.4
-45583.71145,7.0,5.0,9.0
-45580.38158,7.1,6.3,9.9
-45580.16433,8.5,8.8,9.9
-45580.30113,8.6,9.7,9.4
-45580.56799,5.2,5.1,10.3
-45580.08561,6.1,12.8,9.9
-45580.56552,6.3,12.9,9.4
-45579.92559,6.4,7.8,10.3
-45580.08427,6.7,8.7,9.0
-45579.95091,8.0,5.9,9.9
-45579.9672,8.9,6.7,9.9
-45579.98647,9.2,8.3,10.3
-45580.17202,3.2,10.0,9.0
-45580.34331,3.3,9.3,9.9
-45580.36109,5.5,12.7,9.4
-45579.93666,5.6,11.8,9.9
-45580.63081,6.0,12.4,9.4
-45580.13262,6.2,12.5,9.9
-45579.92489,6.8,9.1,9.9
-45581.81665,7.4,5.7,9.0
-45580.08562,7.7,4.8,10.3
-45580.48784,8.1,5.4,9.0
-45579.93299,8.9,8.1,10.3
-45580.88468,3.2,9.5,9.0
-45580.29833,3.3,9.8,9.9
-45579.91706,4.6,8.8,9.0
-45580.81265,6.0,13.0,9.0
-45581.8345,7.6,5.0,9.4
-45580.05068,8.3,8.6,9.9
-45579.99289,5.2,6.4,10.3
-45580.45722,5.7,12.0,9.0
-45580.86417,6.3,12.3,9.0
-45580.04019,6.9,8.9,9.0
-45580.14922,8.0,5.2,9.9
-45580.2255,8.2,5.3,9.4
-45580.06658,3.6,8.2,9.4
-45581.33584,4.8,5.5,9.4
-45580.00451,4.9,5.8,10.3
-45582.99882,5.3,4.9,9.4
-45581.98682,5.8,5.6,9.9
-45580.56778,6.6,5.9,10.3
-45583.38789,6.7,5.4,9.4
-45581.92796,7.1,4.8,9.9
-45580.21857,8.4,9.0,9.0
-45579.93924,8.5,10.3,9.9
-45581.26474,5.5,5.7,10.0
-45583.7006,5.6,4.8,9.3
-45580.2362,6.0,4.9,10.7
-45582.03196,6.0,5.4,10.0
-45583.4222,6.2,5.5,9.3
-45580.82684,8.9,9.1,8.9
-45580.49599,3.3,8.3,9.3
-45580.11791,3.6,9.9,10.0
-45580.74295,4.5,5.4,9.3
-45581.62738,5.0,5.7,9.3
-45580.02224,5.7,6.5,10.4
-45580.48458,6.3,5.8,10.4
-45580.58617,6.6,12.2,8.9
-45582.79344,7.3,5.1,9.3
-45580.1566,8.6,8.7,10.0
-45580.01755,8.8,10.2,10.0
-45580.9285,9.2,9.3,8.9
-45580.11462,6.4,8.8,8.9
-45580.45357,7.1,13.2,8.9
-45579.92781,7.9,8.5,9.3
-45580.5539,3.7,9.4,8.9
-45580.50989,4.6,5.7,9.5
-45583.76881,6.0,4.8,9.5
-45579.92602,6.1,6.5,10.6
-45582.68427,6.9,5.6,9.5
-45580.00024,7.2,6.2,10.4
-45580.30517,8.8,10.0,9.5
-45582.62879,5.2,5.5,9.1
-45580.49688,5.3,5.8,10.2
-45582.24699,6.5,5.7,9.8
-45584.02151,6.6,4.8,9.1
-45582.10893,7.0,5.4,9.8
-45580.60071,7.1,5.9,8.7
-45580.29563,7.3,12.5,8.7
-45580.13073,3.2,10.4,9.8
-45582.31242,4.9,4.9,9.1
-45580.16727,5.6,12.2,8.7
-45580.6256,6.1,13.2,8.7
-45580.17555,6.7,6.5,10.2
-45581.81585,7.7,5.2,9.1
-45580.11281,8.1,5.0,9.8
-45580.2083,8.3,5.1,9.1
-45579.94828,8.4,10.1,9.8
-45580.46119,8.9,8.5,9.1
-45580.66895,3.3,8.9,8.7
-45580.07729,3.5,9.7,10.1
-45580.63572,3.6,8.8,8.8
-45579.94415,3.8,9.6,10.2
-45579.99976,4.0,9.4,10.1
-45580.03793,5.9,8.9,8.8
-45579.97513,6.7,12.0,8.8
-45580.62721,7.0,13.0,8.8
-45583.00218,7.2,5.3,9.2
-45580.36681,7.3,6.0,10.1
-45579.9912,7.6,6.1,10.2
-45580.04714,8.4,8.4,9.2
-45579.99567,3.2,8.1,9.2
-45579.99557,3.3,7.2,10.1
-45580.00992,3.7,10.5,9.7
-45580.73032,4.4,4.8,9.2
-45580.54858,4.7,5.7,9.7
-45580.29956,5.3,12.3,8.8
-45580.87001,5.6,5.9,10.1
-45580.48153,6.2,6.4,10.1
-45584.19783,6.3,4.9,9.2
-45582.40844,6.8,5.6,9.7
-45580.57701,8.8,9.3,8.8
-45580.35459,8.9,10.0,9.7
-45580.8999,9.1,8.7,9.2
-45580.1518,3.3,10.4,9.6
-45580.04836,4.3,5.6,9.6
-45580.13113,5.1,7.3,8.8
-45583.47067,5.7,5.4,9.2
-45579.93779,5.9,6.7,10.5
-45579.99913,5.9,8.3,10.0
-45583.35404,6.1,4.8,9.7
-45582.73222,6.4,5.7,9.6
-45581.87769,6.7,5.4,10.0
-45579.95162,6.9,8.3,9.2
-45580.04852,7.0,5.9,10.5
-45582.43733,7.1,5.4,9.6
-45580.49706,8.0,5.0,9.6
-45580.29469,9.2,10.2,9.7
-45580.22121,3.6,8.2,10.0
-45580.43881,4.8,5.5,10.0
-45581.19782,4.9,5.8,8.9
-45581.50236,5.3,4.9,10.0
-45583.06624,5.8,5.6,9.3
-45580.02355,6.5,6.6,10.4
-45580.21719,6.6,5.9,8.9
-45580.16655,6.7,4.9,10.7
-45579.97408,7.0,6.5,10.4
-45583.31109,7.1,4.8,9.3
-45580.6962,7.6,5.0,10.0
-45580.78853,8.0,5.2,9.3
-45580.05062,8.3,8.6,9.3
-45580.07798,8.8,7.9,10.0
-45580.66954,3.3,9.8,9.3
-45580.56896,5.6,13.2,8.9
-45580.57938,6.1,12.2,8.9
-45580.79212,6.2,13.1,8.9
-45579.96969,8.1,8.7,10.0
-45579.99595,3.5,10.6,9.9
-45580.4115,3.6,9.9,9.4
-45579.9139,3.7,9.4,10.3
-45580.20425,4.1,8.8,9.0
-45579.99147,4.8,13.1,9.0
-45580.74595,6.7,13.0,9.0
-45580.12532,7.0,12.0,9.0
-45580.79588,7.2,6.2,9.0
-45581.46082,7.3,5.1,9.9
-45580.35648,8.6,8.7,9.4
-45580.40178,3.3,8.3,9.9
-45580.16211,4.5,5.4,9.9
-45580.77369,5.0,5.7,9.9
-45580.62188,6.1,5.9,10.3
-45582.30601,6.2,5.5,9.9
-45580.94503,6.3,5.8,9.0
-45579.97554,6.8,6.7,10.3
-45580.19615,7.4,12.7,9.0
-45579.9912,9.2,9.3,10.3
-45582.5193,5.5,5.7,9.4
-45582.30719,5.6,4.8,9.9
-45580.76373,5.7,13.0,8.8
-45583.54011,6.0,5.4,9.4
-45579.9363,6.1,11.3,9.7
-45580.02769,6.2,4.8,10.8
-45579.96691,8.9,9.1,10.3
-45580.32008,9.2,7.9,9.7
-45580.19971,3.3,8.9,10.1
-45579.96509,4.2,5.6,9.2
-45581.35853,4.9,4.9,9.7
-45581.4452,5.3,5.8,8.8
-45580.10892,5.8,6.7,10.1
-45579.9113,6.0,12.0,8.8
-45579.92517,6.2,12.1,10.1
-45580.65809,7.1,5.9,10.1
-45580.48418,7.2,12.9,8.8
-45580.31327,7.6,6.1,8.8
-45579.99585,7.6,8.7,9.2
-45580.97327,7.7,5.2,9.7
-45580.67311,8.1,5.0,9.2
-45580.49964,8.9,8.5,9.7
-45579.92151,9.0,10.9,9.7
-45580.45909,3.3,8.1,9.6
-45580.08078,4.0,9.9,9.6
-45580.58466,4.5,4.8,9.6
-45581.75552,5.2,5.5,9.7
-45580.13311,5.7,5.9,10.5
-45580.02038,6.3,6.4,10.5
-45582.59383,6.5,5.7,9.2
-45583.21784,6.6,4.8,9.7
-45583.2152,7.0,5.4,9.2
-45579.94738,7.2,6.0,10.5
-45582.08903,7.3,5.3,9.6
-45580.03173,8.5,9.2,10.1
-45580.61034,9.0,8.7,9.6
-45581.48248,4.8,4.9,9.5
-45582.39542,5.3,5.5,9.5
-45582.83087,5.6,5.4,9.6
-45583.60705,6.2,4.9,9.6
-45579.92198,6.6,6.5,10.6
-45583.58985,6.7,4.8,9.5
-45581.57921,7.6,5.2,9.5
-45580.20034,8.2,5.1,9.5
-45580.41978,8.8,8.5,9.5
-45580.42223,3.2,8.1,9.8
-45580.17276,4.4,4.8,9.8
-45580.83187,4.7,5.7,9.1
-45580.2786,5.4,7.3,8.7
-45580.01485,5.5,6.6,10.2
-45580.01678,5.6,5.9,8.7
-45582.43047,5.7,5.4,9.8
-45580.24057,6.0,6.5,10.2
-45579.934,6.0,11.3,9.5
-45584.08374,6.1,4.8,9.1
-45583.0712,6.3,4.9,9.8
-45582.80974,6.8,5.6,9.1
-45580.00867,8.8,9.3,10.2
-45579.92958,3.5,9.7,8.7
-45580.06149,3.6,8.8,10.2
-45580.024,4.1,9.9,9.8
-45580.33319,5.2,13.1,8.7
-45580.29957,6.0,11.8,9.5
-45580.60182,6.6,13.2,8.7
-45580.0283,7.1,12.2,8.7
-45581.82119,7.2,5.3,9.8
-45580.73762,7.3,6.0,8.7
-45580.09426,7.3,8.6,9.1
-45579.92283,8.4,8.4,9.8
-45580.48554,9.1,8.7,9.8
-45579.95093,5.2,5.3,10.6
-45581.28501,5.3,6.0,9.5
-45580.37052,5.7,12.8,9.5
-45580.13519,5.8,9.1,9.1
-45580.18885,6.5,12.7,9.8
-45580.42075,6.6,5.0,10.6
-45580.38374,6.6,11.8,9.1
-45580.95199,6.7,6.3,9.5
-45580.33719,6.9,12.6,9.5
-45580.04552,7.0,12.4,9.8
-45580.06354,7.2,13.1,9.5
-45582.24678,7.3,5.5,8.7
-45580.64171,7.6,5.9,9.5
-45580.09554,3.2,7.4,9.8
-45580.73137,3.7,9.0,9.1
-45580.1089,4.1,9.2,9.8
-45580.01351,4.3,9.3,9.1
-45580.2733,5.2,12.5,9.1
-45583.3074,5.6,5.2,8.7
-45579.9162,5.7,8.7,10.2
-45583.49779,6.2,5.1,8.7
-45580.09807,6.4,9.2,9.1
-45580.46769,7.1,12.8,9.1
-45581.30235,7.2,5.8,9.8
-45579.93363,7.5,8.8,9.1
